Transaction ID,Product Name,Category,Units Sold,Unit Price,Total Revenue,Discount Applied,Store Location,Channel,Date of Sale,Day,Month,Year,Weather,Holiday
T08514,Tool Z,Groceries,7,4512.25,31585.75,20%,Kolkata,Online,2023-05-07,7,May,2023,Windy,No
T08515,Widget B,Toys,14,4498.64,62980.96,20%,Chennai,Online,2023-11-17,17,November,2023,Foggy,Yes
T08516,Gadget Y,Tools,6,4394.32,26365.92,20%,Ahmedabad,Online,2022-01-22,22,January,2022,Sunny,No
T08517,Tool Z,Tools,19,736.7,13997.3,5%,Ahmedabad,Offline,2023-06-22,22,June,2023,Rainy,No
T08518,Widget A,Toys,2,4834.32,9668.64,0%,Hyderabad,Online,2024-06-22,22,June,2024,Rainy,Yes
T08519,Device M,Electronics,15,1949.36,29240.4,0%,Delhi,Offline,2024-10-12,12,October,2024,Cloudy,No
T08520,Gadget Y,Toys,11,2051.0,22561.0,0%,Mumbai,Online,2023-06-18,18,June,2023,Sunny,Yes
T08521,Gadget X,Tools,18,462.78,8330.04,0%,Mumbai,Offline,2024-08-03,3,August,2024,Foggy,No
T08522,Gadget Y,Electronics,10,1402.14,14021.4,0%,Bengaluru,Online,2024-01-09,9,January,2024,Cloudy,No
T08523,Device M,Electronics,16,3723.02,59568.32,20%,Mumbai,Offline,2022-11-04,4,November,2022,Rainy,No
T08524,Widget A,Electronics,18,557.08,10027.44,5%,Pune,Offline,2023-05-06,6,May,2023,Cloudy,No
T08525,Widget A,Electronics,13,4824.79,62722.27,10%,Mumbai,Online,2022-12-01,1,December,2022,Foggy,No
T08526,Widget B,Home Appliances,1,889.42,889.42,20%,Pune,Offline,2024-10-21,21,October,2024,Cloudy,No
T08527,Widget A,Toys,16,2213.69,35419.04,10%,Kolkata,Online,2023-01-05,5,January,2023,Cloudy,Yes
T08528,Gadget X,Toys,11,1755.06,19305.66,20%,Ahmedabad,Online,2024-08-01,1,August,2024,Foggy,No
T08529,Device M,Tools,13,4293.34,55813.42,5%,Pune,Offline,2024-07-19,19,July,2024,Cloudy,No
T08530,Device M,Electronics,18,4573.63,82325.34,5%,Pune,Online,2022-12-18,18,December,2022,Foggy,Yes
T08531,Widget A,Home Appliances,15,4468.63,67029.45,20%,Bengaluru,Offline,2024-08-12,12,August,2024,Foggy,Yes
T08532,Gadget Y,Groceries,4,352.17,1408.68,15%,Chennai,Offline,2024-08-20,20,August,2024,Cloudy,No
T08533,Widget A,Electronics,18,358.29,6449.22,10%,Delhi,Online,2022-09-25,25,September,2022,Cloudy,Yes
T08534,Widget B,Tools,13,1933.85,25140.05,15%,Kolkata,Offline,2022-09-29,29,September,2022,Foggy,No
T08535,Device M,Home Appliances,5,1378.11,6890.55,0%,Hyderabad,Online,2024-09-18,18,September,2024,Foggy,Yes
T08536,Device M,Groceries,12,2963.08,35556.96,10%,Hyderabad,Online,2022-03-22,22,March,2022,Rainy,Yes
T08537,Widget A,Home Appliances,3,1196.08,3588.24,5%,Kolkata,Online,2022-04-28,28,April,2022,Rainy,Yes
T08538,Widget B,Toys,9,2122.27,19100.43,20%,Hyderabad,Offline,2023-02-14,14,February,2023,Sunny,Yes
T08539,Device M,Toys,4,1708.69,6834.76,15%,Pune,Online,2022-04-20,20,April,2022,Cloudy,Yes
T08540,Gadget X,Groceries,17,4693.92,79796.64,15%,Bengaluru,Online,2022-02-23,23,February,2022,Cloudy,Yes
T08541,Device M,Electronics,15,1986.67,29800.05,10%,Mumbai,Online,2023-01-16,16,January,2023,Windy,Yes
T08542,Gadget X,Electronics,16,2391.41,38262.56,20%,Kolkata,Online,2023-05-31,31,May,2023,Rainy,Yes
T08543,Gadget Y,Toys,9,4022.39,36201.51,10%,Hyderabad,Offline,2024-03-10,10,March,2024,Foggy,Yes
T08544,Gadget Y,Groceries,7,808.55,5659.85,10%,Chennai,Offline,2023-07-01,1,July,2023,Windy,Yes
T08545,Widget B,Tools,11,3269.78,35967.58,20%,Delhi,Offline,2023-06-27,27,June,2023,Cloudy,Yes
T08546,Gadget X,Electronics,5,4613.12,23065.6,10%,Kolkata,Offline,2022-07-07,7,July,2022,Windy,Yes
T08547,Tool Z,Tools,13,4779.84,62137.92,5%,Delhi,Online,2024-09-15,15,September,2024,Windy,Yes
T08548,Gadget Y,Toys,14,1961.55,27461.7,0%,Pune,Online,2024-07-16,16,July,2024,Rainy,Yes
T08549,Gadget Y,Electronics,10,1934.7,19347.0,10%,Ahmedabad,Online,2024-04-26,26,April,2024,Windy,No
T08550,Gadget X,Toys,14,4534.77,63486.78,0%,Mumbai,Online,2023-02-06,6,February,2023,Foggy,Yes
T08551,Gadget Y,Toys,8,316.66,2533.28,5%,Chennai,Offline,2023-09-08,8,September,2023,Windy,No
T08552,Widget B,Home Appliances,10,988.2,9882.0,0%,Mumbai,Offline,2024-02-07,7,February,2024,Rainy,Yes
T08553,Tool Z,Electronics,18,3284.27,59116.86,20%,Kolkata,Online,2024-09-08,8,September,2024,Foggy,No
T08554,Widget A,Home Appliances,14,3464.69,48505.66,10%,Kolkata,Offline,2023-03-07,7,March,2023,Foggy,No
T08555,Widget B,Toys,3,1969.28,5907.84,5%,Chennai,Online,2024-06-25,25,June,2024,Rainy,Yes
T08556,Widget B,Tools,9,3567.22,32104.98,5%,Ahmedabad,Online,2022-03-31,31,March,2022,Windy,Yes
T08557,Widget B,Tools,5,2853.82,14269.1,10%,Mumbai,Online,2022-01-07,7,January,2022,Foggy,Yes
T08558,Gadget X,Tools,5,1803.31,9016.55,20%,Delhi,Offline,2023-06-13,13,June,2023,Foggy,Yes
T08559,Gadget Y,Home Appliances,9,884.46,7960.14,0%,Bengaluru,Online,2024-03-01,1,March,2024,Rainy,Yes
T08560,Widget B,Toys,2,3933.57,7867.14,20%,Delhi,Offline,2024-12-28,28,December,2024,Rainy,Yes
T08561,Tool Z,Groceries,5,3486.53,17432.65,10%,Ahmedabad,Offline,2024-07-20,20,July,2024,Foggy,No
T08562,Widget B,Electronics,12,4053.07,48636.84,20%,Delhi,Online,2024-05-16,16,May,2024,Rainy,No
T08563,Gadget Y,Toys,18,1021.08,18379.44,0%,Pune,Online,2022-05-24,24,May,2022,Rainy,No
T08564,Gadget Y,Groceries,6,4016.02,24096.12,5%,Pune,Offline,2024-12-18,18,December,2024,Rainy,Yes
T08565,Device M,Home Appliances,10,3921.27,39212.7,20%,Pune,Online,2022-11-08,8,November,2022,Sunny,Yes
T08566,Widget B,Electronics,10,949.7,9497.0,5%,Ahmedabad,Online,2024-02-25,25,February,2024,Windy,Yes
T08567,Device M,Home Appliances,10,1097.51,10975.1,20%,Bengaluru,Offline,2024-05-27,27,May,2024,Sunny,No
T08568,Device M,Electronics,15,590.7,8860.5,20%,Delhi,Online,2023-01-16,16,January,2023,Rainy,No
T08569,Device M,Home Appliances,13,177.77,2311.01,0%,Bengaluru,Offline,2024-09-12,12,September,2024,Windy,No
T08570,Device M,Groceries,4,3410.1,13640.4,15%,Bengaluru,Online,2023-02-21,21,February,2023,Sunny,No
T08571,Widget A,Groceries,12,1019.39,12232.68,5%,Kolkata,Online,2022-01-29,29,January,2022,Rainy,No
T08572,Gadget X,Groceries,11,1644.25,18086.75,15%,Hyderabad,Online,2024-10-25,25,October,2024,Windy,Yes
T08573,Gadget X,Electronics,11,1179.97,12979.67,0%,Bengaluru,Offline,2023-04-05,5,April,2023,Windy,Yes
T08574,Device M,Groceries,12,3295.22,39542.64,20%,Bengaluru,Online,2024-03-18,18,March,2024,Foggy,Yes
T08575,Widget A,Tools,13,1430.57,18597.41,20%,Hyderabad,Offline,2022-07-10,10,July,2022,Rainy,No
T08576,Device M,Home Appliances,15,1252.31,18784.65,10%,Hyderabad,Online,2024-02-14,14,February,2024,Windy,No
T08577,Gadget X,Toys,2,4464.02,8928.04,15%,Mumbai,Offline,2023-03-29,29,March,2023,Cloudy,No
T08578,Gadget X,Electronics,6,1620.72,9724.32,10%,Kolkata,Online,2024-03-28,28,March,2024,Cloudy,Yes
T08579,Widget B,Home Appliances,16,2444.18,39106.88,20%,Delhi,Offline,2023-02-02,2,February,2023,Foggy,No
T08580,Gadget X,Electronics,19,3055.8,58060.2,20%,Kolkata,Offline,2022-06-15,15,June,2022,Cloudy,No
T08581,Widget A,Home Appliances,15,1053.77,15806.55,5%,Pune,Online,2023-04-29,29,April,2023,Windy,Yes
T08582,Gadget Y,Electronics,14,2113.59,29590.26,20%,Delhi,Online,2024-03-28,28,March,2024,Foggy,Yes
T08583,Gadget Y,Electronics,17,4671.21,79410.57,15%,Bengaluru,Online,2024-07-17,17,July,2024,Sunny,No
T08584,Tool Z,Groceries,16,3202.38,51238.08,10%,Ahmedabad,Offline,2022-08-12,12,August,2022,Rainy,Yes
T08585,Widget A,Toys,2,2252.33,4504.66,5%,Hyderabad,Online,2022-05-11,11,May,2022,Sunny,No
T08586,Gadget X,Groceries,15,1132.18,16982.7,10%,Mumbai,Offline,2022-05-11,11,May,2022,Rainy,Yes
T08587,Device M,Tools,18,2320.74,41773.32,0%,Ahmedabad,Offline,2023-06-17,17,June,2023,Cloudy,Yes
T08588,Widget A,Toys,19,1571.87,29865.53,0%,Pune,Offline,2024-03-22,22,March,2024,Cloudy,No
T08589,Tool Z,Tools,17,127.93,2174.81,0%,Mumbai,Offline,2023-12-30,30,December,2023,Windy,No
T08590,Tool Z,Tools,5,3241.22,16206.1,10%,Ahmedabad,Online,2023-05-31,31,May,2023,Rainy,No
T08591,Tool Z,Groceries,13,1113.17,14471.21,5%,Ahmedabad,Online,2022-09-29,29,September,2022,Windy,No
T08592,Widget B,Home Appliances,1,1864.59,1864.59,20%,Hyderabad,Online,2022-09-29,29,September,2022,Cloudy,Yes
T08593,Widget B,Tools,13,2771.36,36027.68,20%,Pune,Online,2022-04-09,9,April,2022,Sunny,No
T08594,Widget A,Electronics,5,2654.97,13274.85,10%,Chennai,Online,2024-12-03,3,December,2024,Windy,No
T08595,Device M,Groceries,15,4867.66,73014.9,20%,Pune,Offline,2024-06-30,30,June,2024,Cloudy,No
T08596,Gadget Y,Tools,15,695.82,10437.3,10%,Chennai,Online,2023-12-02,2,December,2023,Sunny,Yes
T08597,Gadget Y,Groceries,8,637.84,5102.72,20%,Delhi,Online,2024-10-14,14,October,2024,Rainy,No
T08598,Tool Z,Groceries,8,786.02,6288.16,10%,Hyderabad,Offline,2024-12-15,15,December,2024,Windy,No
T08599,Device M,Groceries,19,4845.2,92058.8,0%,Kolkata,Offline,2022-07-20,20,July,2022,Cloudy,No
T08600,Device M,Tools,12,854.67,10256.04,0%,Mumbai,Offline,2024-06-20,20,June,2024,Rainy,No
T08601,Device M,Home Appliances,7,1757.77,12304.39,10%,Chennai,Online,2024-09-27,27,September,2024,Sunny,Yes
T08602,Device M,Toys,7,1820.92,12746.44,20%,Bengaluru,Offline,2024-01-09,9,January,2024,Foggy,Yes
T08603,Widget A,Groceries,14,2108.37,29517.18,10%,Mumbai,Offline,2023-02-15,15,February,2023,Cloudy,Yes
T08604,Tool Z,Tools,3,3274.71,9824.13,15%,Delhi,Offline,2024-08-21,21,August,2024,Rainy,Yes
T08605,Gadget Y,Toys,12,1116.73,13400.76,5%,Bengaluru,Online,2024-12-15,15,December,2024,Foggy,No
T08606,Widget A,Home Appliances,11,1299.87,14298.57,20%,Ahmedabad,Online,2022-05-20,20,May,2022,Windy,No
T08607,Device M,Electronics,16,3296.42,52742.72,10%,Delhi,Offline,2022-03-08,8,March,2022,Windy,No
T08608,Widget A,Home Appliances,11,1310.85,14419.35,0%,Pune,Online,2023-05-21,21,May,2023,Cloudy,No
T08609,Gadget Y,Electronics,19,1907.1,36234.9,10%,Kolkata,Offline,2024-07-15,15,July,2024,Foggy,No
T08610,Device M,Electronics,12,3527.2,42326.4,5%,Bengaluru,Online,2023-09-24,24,September,2023,Foggy,No
T08611,Device M,Home Appliances,3,4933.28,14799.84,20%,Pune,Online,2022-11-25,25,November,2022,Rainy,No
T08612,Tool Z,Home Appliances,14,4804.88,67268.32,10%,Bengaluru,Offline,2024-12-12,12,December,2024,Cloudy,No
T08613,Gadget Y,Home Appliances,15,730.51,10957.65,20%,Delhi,Online,2022-01-17,17,January,2022,Sunny,Yes
T08614,Tool Z,Tools,10,1241.68,12416.8,20%,Chennai,Offline,2023-01-07,7,January,2023,Rainy,Yes
T08615,Widget A,Groceries,5,2754.12,13770.6,5%,Pune,Online,2023-02-02,2,February,2023,Cloudy,Yes
T08616,Widget A,Toys,9,3945.37,35508.33,10%,Pune,Offline,2024-04-26,26,April,2024,Foggy,Yes
T08617,Device M,Electronics,1,824.55,824.55,0%,Hyderabad,Offline,2023-04-11,11,April,2023,Sunny,No
T08618,Device M,Toys,4,724.55,2898.2,10%,Ahmedabad,Online,2024-04-08,8,April,2024,Sunny,No
T08619,Tool Z,Tools,3,1782.55,5347.65,20%,Hyderabad,Offline,2023-05-14,14,May,2023,Rainy,Yes
T08620,Gadget Y,Home Appliances,2,4078.99,8157.98,20%,Mumbai,Offline,2024-03-06,6,March,2024,Foggy,No
T08621,Gadget X,Tools,10,3290.93,32909.3,5%,Delhi,Offline,2022-07-01,1,July,2022,Cloudy,Yes
T08622,Tool Z,Home Appliances,3,1096.18,3288.54,10%,Bengaluru,Online,2022-07-29,29,July,2022,Windy,No
T08623,Tool Z,Home Appliances,12,3934.11,47209.32,15%,Pune,Online,2024-08-31,31,August,2024,Cloudy,No
T08624,Widget A,Toys,14,3534.88,49488.32,15%,Chennai,Offline,2023-05-04,4,May,2023,Windy,No
T08625,Widget A,Groceries,10,1617.64,16176.4,15%,Delhi,Online,2023-03-14,14,March,2023,Rainy,Yes
T08626,Widget B,Tools,5,1628.69,8143.45,0%,Kolkata,Offline,2023-04-13,13,April,2023,Foggy,No
T08627,Tool Z,Electronics,14,3551.24,49717.36,5%,Delhi,Online,2024-03-18,18,March,2024,Foggy,Yes
T08628,Tool Z,Electronics,15,1747.01,26205.15,0%,Mumbai,Offline,2024-08-19,19,August,2024,Foggy,Yes
T08629,Tool Z,Home Appliances,3,296.02,888.06,15%,Delhi,Online,2024-09-30,30,September,2024,Windy,No
T08630,Widget A,Home Appliances,2,3396.07,6792.14,15%,Bengaluru,Online,2022-01-16,16,January,2022,Windy,Yes
T08631,Widget A,Toys,8,1692.28,13538.24,20%,Hyderabad,Online,2022-10-22,22,October,2022,Rainy,Yes
T08632,Device M,Home Appliances,15,1007.13,15106.95,5%,Kolkata,Offline,2023-04-13,13,April,2023,Sunny,No
T08633,Gadget Y,Groceries,13,2821.76,36682.88,0%,Kolkata,Offline,2022-06-07,7,June,2022,Rainy,Yes
T08634,Gadget Y,Toys,16,4060.24,64963.84,5%,Hyderabad,Offline,2024-10-24,24,October,2024,Rainy,Yes
T08635,Widget B,Home Appliances,8,740.06,5920.48,0%,Delhi,Online,2022-02-03,3,February,2022,Windy,No
T08636,Gadget X,Groceries,15,3411.93,51178.95,10%,Chennai,Offline,2024-12-30,30,December,2024,Cloudy,Yes
T08637,Widget A,Electronics,17,3379.32,57448.44,20%,Delhi,Offline,2023-02-13,13,February,2023,Foggy,No
T08638,Tool Z,Tools,13,1901.67,24721.71,0%,Kolkata,Offline,2022-04-25,25,April,2022,Sunny,No
T08639,Gadget X,Home Appliances,3,2307.8,6923.4,0%,Hyderabad,Online,2022-09-10,10,September,2022,Foggy,Yes
T08640,Gadget X,Electronics,12,3638.09,43657.08,5%,Mumbai,Online,2023-12-13,13,December,2023,Windy,No
T08641,Tool Z,Electronics,6,4736.59,28419.54,0%,Chennai,Online,2023-10-07,7,October,2023,Foggy,No
T08642,Widget A,Electronics,19,4870.14,92532.66,0%,Mumbai,Online,2023-03-30,30,March,2023,Foggy,Yes
T08643,Gadget Y,Toys,2,279.87,559.74,5%,Kolkata,Online,2024-05-29,29,May,2024,Sunny,No
T08644,Widget B,Toys,11,3049.44,33543.84,10%,Kolkata,Offline,2024-04-15,15,April,2024,Foggy,No
T08645,Device M,Electronics,11,1967.66,21644.26,20%,Ahmedabad,Online,2023-06-12,12,June,2023,Cloudy,No
T08646,Widget B,Electronics,7,3810.82,26675.74,15%,Delhi,Online,2023-09-24,24,September,2023,Cloudy,Yes
T08647,Widget A,Home Appliances,18,897.95,16163.1,10%,Mumbai,Offline,2023-11-07,7,November,2023,Sunny,Yes
T08648,Widget B,Electronics,16,887.64,14202.24,10%,Ahmedabad,Offline,2022-11-16,16,November,2022,Cloudy,No
T08649,Gadget X,Electronics,4,2546.36,10185.44,20%,Pune,Online,2022-11-05,5,November,2022,Sunny,No
T08650,Tool Z,Tools,15,1346.22,20193.3,5%,Chennai,Online,2023-02-12,12,February,2023,Foggy,Yes
T08651,Widget B,Groceries,11,1682.47,18507.17,0%,Ahmedabad,Offline,2022-05-02,2,May,2022,Sunny,Yes
T08652,Tool Z,Toys,17,3146.6,53492.2,15%,Mumbai,Offline,2022-11-05,5,November,2022,Sunny,No
T08653,Gadget X,Groceries,16,3502.29,56036.64,0%,Chennai,Offline,2023-06-11,11,June,2023,Foggy,No
T08654,Gadget X,Tools,13,1139.52,14813.76,10%,Delhi,Offline,2022-08-24,24,August,2022,Cloudy,No
T08655,Widget B,Groceries,17,2725.68,46336.56,15%,Chennai,Online,2023-03-21,21,March,2023,Cloudy,Yes
T08656,Tool Z,Toys,14,2435.19,34092.66,5%,Hyderabad,Online,2022-05-30,30,May,2022,Sunny,Yes
T08657,Tool Z,Tools,13,2640.25,34323.25,0%,Delhi,Offline,2024-10-17,17,October,2024,Sunny,No
T08658,Gadget X,Electronics,4,2281.42,9125.68,20%,Delhi,Online,2022-07-25,25,July,2022,Sunny,Yes
T08659,Widget B,Groceries,2,4876.41,9752.82,10%,Chennai,Online,2024-10-03,3,October,2024,Windy,Yes
T08660,Gadget Y,Toys,10,2524.86,25248.6,10%,Kolkata,Online,2023-08-16,16,August,2023,Windy,No
T08661,Widget B,Electronics,3,4567.68,13703.04,15%,Ahmedabad,Online,2022-03-28,28,March,2022,Rainy,Yes
T08662,Tool Z,Tools,11,3852.09,42372.99,10%,Mumbai,Online,2024-08-15,15,August,2024,Foggy,No
T08663,Device M,Home Appliances,2,1777.55,3555.1,15%,Kolkata,Online,2022-10-29,29,October,2022,Sunny,No
T08664,Widget B,Groceries,16,1909.04,30544.64,10%,Kolkata,Offline,2023-01-14,14,January,2023,Sunny,Yes
T08665,Widget B,Electronics,9,4060.87,36547.83,0%,Bengaluru,Online,2023-11-07,7,November,2023,Cloudy,No
T08666,Tool Z,Toys,7,3964.28,27749.96,5%,Pune,Offline,2023-07-14,14,July,2023,Cloudy,No
T08667,Gadget X,Groceries,11,2334.52,25679.72,15%,Kolkata,Online,2024-05-19,19,May,2024,Sunny,Yes
T08668,Device M,Electronics,18,2982.91,53692.38,15%,Mumbai,Online,2022-08-24,24,August,2022,Cloudy,Yes
T08669,Device M,Tools,18,4870.44,87667.92,0%,Pune,Offline,2022-05-06,6,May,2022,Sunny,No
T08670,Device M,Tools,18,3810.7,68592.6,20%,Pune,Online,2024-12-16,16,December,2024,Foggy,Yes
T08671,Device M,Home Appliances,9,4482.25,40340.25,5%,Chennai,Online,2023-07-28,28,July,2023,Rainy,Yes
T08672,Widget A,Groceries,6,3236.21,19417.26,10%,Pune,Offline,2024-01-17,17,January,2024,Cloudy,No
T08673,Device M,Groceries,9,3026.87,27241.83,20%,Delhi,Offline,2022-11-26,26,November,2022,Sunny,No
T08674,Gadget Y,Groceries,10,2640.38,26403.8,20%,Hyderabad,Offline,2022-03-20,20,March,2022,Windy,No
T08675,Widget B,Groceries,13,137.67,1789.71,20%,Bengaluru,Offline,2024-10-02,2,October,2024,Cloudy,No
T08676,Device M,Groceries,13,4734.21,61544.73,20%,Kolkata,Offline,2023-07-21,21,July,2023,Windy,No
T08677,Widget B,Tools,19,4676.25,88848.75,5%,Chennai,Offline,2024-05-16,16,May,2024,Windy,No
T08678,Gadget Y,Groceries,12,4584.87,55018.44,5%,Mumbai,Offline,2022-11-15,15,November,2022,Rainy,Yes
T08679,Widget A,Electronics,8,4572.12,36576.96,10%,Mumbai,Offline,2024-01-27,27,January,2024,Cloudy,No
T08680,Gadget X,Toys,8,4899.09,39192.72,5%,Delhi,Offline,2022-12-29,29,December,2022,Rainy,No
T08681,Device M,Home Appliances,19,1135.43,21573.17,20%,Bengaluru,Online,2022-12-09,9,December,2022,Cloudy,No
T08682,Widget A,Groceries,17,2672.38,45430.46,5%,Kolkata,Online,2024-11-22,22,November,2024,Cloudy,No
T08683,Device M,Toys,17,1949.27,33137.59,20%,Delhi,Offline,2024-11-15,15,November,2024,Rainy,No
T08684,Widget A,Toys,1,566.11,566.11,10%,Chennai,Online,2023-10-26,26,October,2023,Windy,No
T08685,Device M,Groceries,6,4458.09,26748.54,5%,Bengaluru,Online,2023-12-07,7,December,2023,Sunny,Yes
T08686,Gadget Y,Toys,2,436.21,872.42,5%,Hyderabad,Online,2022-06-06,6,June,2022,Foggy,No
T08687,Widget A,Groceries,11,1801.22,19813.42,10%,Pune,Online,2024-03-08,8,March,2024,Rainy,No
T08688,Device M,Electronics,9,1634.43,14709.87,5%,Bengaluru,Offline,2024-09-12,12,September,2024,Sunny,Yes
T08689,Gadget Y,Toys,9,4005.4,36048.6,20%,Pune,Online,2023-04-20,20,April,2023,Sunny,Yes
T08690,Device M,Home Appliances,7,2989.18,20924.26,10%,Bengaluru,Online,2024-09-03,3,September,2024,Cloudy,Yes
T08691,Widget A,Electronics,1,1262.17,1262.17,0%,Bengaluru,Online,2024-03-30,30,March,2024,Windy,Yes
T08692,Tool Z,Home Appliances,8,2025.5,16204.0,5%,Hyderabad,Online,2022-09-17,17,September,2022,Windy,Yes
T08693,Tool Z,Tools,13,1311.52,17049.76,15%,Ahmedabad,Offline,2022-06-15,15,June,2022,Cloudy,Yes
T08694,Gadget X,Tools,14,4178.29,58496.06,0%,Mumbai,Online,2024-05-21,21,May,2024,Foggy,No
T08695,Device M,Groceries,12,933.77,11205.24,0%,Pune,Offline,2024-09-18,18,September,2024,Rainy,Yes
T08696,Device M,Groceries,2,2408.22,4816.44,5%,Mumbai,Offline,2023-03-23,23,March,2023,Windy,Yes
T08697,Device M,Electronics,12,236.98,2843.76,5%,Pune,Online,2023-07-30,30,July,2023,Windy,No
T08698,Widget A,Electronics,5,1271.77,6358.85,5%,Mumbai,Online,2022-06-21,21,June,2022,Rainy,Yes
T08699,Tool Z,Toys,9,2091.07,18819.63,0%,Kolkata,Offline,2022-07-05,5,July,2022,Sunny,No
T08700,Widget A,Groceries,8,3070.86,24566.88,15%,Pune,Offline,2022-01-01,1,January,2022,Rainy,Yes
T08701,Widget B,Toys,3,2730.56,8191.68,10%,Hyderabad,Offline,2023-11-24,24,November,2023,Foggy,Yes
T08702,Widget A,Groceries,13,4848.18,63026.34,0%,Mumbai,Online,2022-12-03,3,December,2022,Rainy,No
T08703,Widget B,Home Appliances,3,960.47,2881.41,5%,Mumbai,Offline,2023-06-01,1,June,2023,Rainy,No
T08704,Device M,Electronics,13,4511.73,58652.49,0%,Mumbai,Online,2023-07-24,24,July,2023,Windy,No
T08705,Gadget Y,Groceries,8,1351.94,10815.52,20%,Mumbai,Online,2024-12-15,15,December,2024,Foggy,Yes
T08706,Tool Z,Groceries,17,1510.15,25672.55,10%,Kolkata,Offline,2022-11-12,12,November,2022,Rainy,Yes
T08707,Device M,Groceries,19,1004.32,19082.08,5%,Mumbai,Offline,2024-09-07,7,September,2024,Cloudy,Yes
T08708,Gadget Y,Tools,5,3464.53,17322.65,5%,Mumbai,Online,2024-05-13,13,May,2024,Sunny,Yes
T08709,Widget B,Tools,1,3613.45,3613.45,20%,Mumbai,Offline,2023-12-18,18,December,2023,Sunny,No
T08710,Gadget Y,Groceries,8,3365.12,26920.96,10%,Kolkata,Offline,2024-04-07,7,April,2024,Rainy,No
T08711,Tool Z,Tools,18,2608.0,46944.0,5%,Chennai,Online,2024-03-25,25,March,2024,Windy,Yes
T08712,Tool Z,Groceries,15,2868.24,43023.6,10%,Kolkata,Online,2024-05-09,9,May,2024,Rainy,No
T08713,Widget B,Electronics,12,1035.53,12426.36,10%,Chennai,Online,2022-10-14,14,October,2022,Windy,Yes
T08714,Widget B,Groceries,8,4419.2,35353.6,0%,Delhi,Offline,2024-10-19,19,October,2024,Cloudy,No
T08715,Gadget Y,Toys,12,1638.84,19666.08,5%,Hyderabad,Offline,2024-07-31,31,July,2024,Rainy,No
T08716,Gadget X,Toys,7,1564.43,10951.01,5%,Kolkata,Online,2023-07-28,28,July,2023,Foggy,Yes
T08717,Widget A,Toys,17,4606.8,78315.6,5%,Hyderabad,Offline,2022-05-17,17,May,2022,Sunny,Yes
T08718,Gadget X,Tools,14,4134.19,57878.66,15%,Mumbai,Offline,2023-05-14,14,May,2023,Rainy,Yes
T08719,Widget A,Home Appliances,15,4367.74,65516.1,20%,Delhi,Offline,2024-05-21,21,May,2024,Sunny,Yes
T08720,Gadget Y,Electronics,12,264.92,3179.04,20%,Chennai,Online,2022-08-20,20,August,2022,Sunny,Yes
T08721,Widget A,Groceries,9,1245.95,11213.55,5%,Kolkata,Online,2022-06-23,23,June,2022,Rainy,No
T08722,Gadget Y,Tools,5,4109.67,20548.35,10%,Bengaluru,Offline,2023-12-08,8,December,2023,Sunny,No
T08723,Gadget Y,Home Appliances,17,337.05,5729.85,5%,Pune,Offline,2024-12-21,21,December,2024,Windy,Yes
T08724,Tool Z,Toys,3,1629.55,4888.65,5%,Mumbai,Offline,2024-04-01,1,April,2024,Rainy,No
T08725,Tool Z,Groceries,15,209.05,3135.75,5%,Ahmedabad,Offline,2023-11-21,21,November,2023,Rainy,Yes
T08726,Gadget X,Toys,9,1157.16,10414.44,0%,Ahmedabad,Offline,2023-11-20,20,November,2023,Cloudy,No
T08727,Tool Z,Groceries,13,3823.76,49708.88,0%,Delhi,Online,2024-02-21,21,February,2024,Cloudy,No
T08728,Tool Z,Home Appliances,7,4634.18,32439.26,15%,Kolkata,Online,2023-05-20,20,May,2023,Sunny,Yes
T08729,Widget B,Tools,11,3614.59,39760.49,20%,Ahmedabad,Online,2022-11-22,22,November,2022,Cloudy,Yes
T08730,Gadget X,Toys,14,741.11,10375.54,5%,Ahmedabad,Offline,2023-06-21,21,June,2023,Windy,No
T08731,Tool Z,Toys,14,4234.06,59276.84,15%,Bengaluru,Online,2022-09-28,28,September,2022,Sunny,No
T08732,Widget A,Home Appliances,13,4623.22,60101.86,15%,Hyderabad,Offline,2023-08-08,8,August,2023,Sunny,No
T08733,Gadget X,Toys,12,1063.26,12759.12,20%,Bengaluru,Online,2024-07-18,18,July,2024,Windy,Yes
T08734,Gadget X,Tools,4,4041.21,16164.84,0%,Kolkata,Offline,2024-11-19,19,November,2024,Cloudy,Yes
T08735,Gadget Y,Tools,4,1925.17,7700.68,10%,Bengaluru,Offline,2022-08-29,29,August,2022,Sunny,Yes
T08736,Tool Z,Groceries,2,2886.63,5773.26,15%,Kolkata,Online,2023-07-17,17,July,2023,Cloudy,No
T08737,Widget B,Electronics,11,1100.31,12103.41,5%,Mumbai,Offline,2022-08-05,5,August,2022,Cloudy,Yes
T08738,Widget B,Toys,12,4293.79,51525.48,20%,Ahmedabad,Online,2024-08-10,10,August,2024,Foggy,Yes
T08739,Tool Z,Home Appliances,4,280.56,1122.24,15%,Chennai,Offline,2022-07-08,8,July,2022,Cloudy,Yes
T08740,Device M,Toys,3,2462.42,7387.26,10%,Ahmedabad,Online,2022-08-05,5,August,2022,Foggy,No
T08741,Gadget X,Electronics,9,4259.25,38333.25,10%,Pune,Offline,2022-05-26,26,May,2022,Cloudy,No
T08742,Tool Z,Tools,3,266.35,799.05,15%,Ahmedabad,Online,2023-08-17,17,August,2023,Sunny,Yes
